empresa_key,ruc_empresa,estado_ruc,tipo_contribuyente,departamento_empresa,nombre_empresa
6906,10198259590,SIN VERIFICAR,SIN DATO,JUNIN,SANTIVANEZ MALDONADO KLINIEVA JUANA
6907,20552227540,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA FULL CITRUS E.I.R.L.
6908,20494754119,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS Y MADERERA ANABEL E.I.R.L.
6909,20327642236,SIN VERIFICAR,SIN DATO,AREQUIPA,J.R.SERVICIOS GENERALES S.R.LTDA.
6910,20602931618,SIN VERIFICAR,SIN DATO,LIMA,MI BEATRIZ CARGO S.A.C.
6911,10465661823,SIN VERIFICAR,SIN DATO,CAJAMARCA,JULON RAMOS GLADIS ELIZABET
6912,10404468460,SIN VERIFICAR,SIN DATO,LIMA,GUTIERREZ GOMEZ FRANCISCO ALEXANDER
6913,20511005061,SIN VERIFICAR,SIN DATO,LIMA,GRUPO INVERSIONES G & C SAC
6914,20495726976,SIN VERIFICAR,SIN DATO,CAJAMARCA,SUCESION SEBASTIAN SANCHEZ ROJAS S.R.L.
6915,10452857125,SIN VERIFICAR,SIN DATO,CUSCO,GUTIERREZ RODRIGUEZ JANTHER ANTONY
6916,20491305542,SIN VERIFICAR,SIN DATO,LIMA,CONDIAL E.I.R.L.
6917,20107034413,SIN VERIFICAR,SIN DATO,LIMA,YAVA S.A.C.
6918,20571508827,SIN VERIFICAR,SIN DATO,LIMA,JR SOLUTIONS PERU E.I.R.L.
6919,10220607483,SIN VERIFICAR,SIN DATO,ICA,TENORIO PALOMINO EMILIO ITALO
6920,10769716241,SIN VERIFICAR,SIN DATO,LIMA,CHACON CHAVEZ JOSE LUIS
6921,20606747862,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS E INVERSIONES RL & D IMPORT PERU S.A.C.
6922,20524264723,SIN VERIFICAR,SIN DATO,LIMA,NAVEROS CONSTRUCTORES Y SERVICIOS GENERALES S.A.C.
6923,10011543095,SIN VERIFICAR,SIN DATO,SAN MARTIN,TORRES VASQUEZ GUZMAN
6924,20529680628,SIN VERIFICAR,SIN DATO,CAJAMARCA,INVERSIONES COLINAS DE PLATA S.R.L.
6925,10165605271,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,FLORES DE TULLUME MARIA CRUZ
6926,10425205116,SIN VERIFICAR,SIN DATO,LIMA,MANRIQUE YAURI DORIS DALILA
6927,20454651015,SIN VERIFICAR,SIN DATO,AREQUIPA,AGRICOLA PUCCHUN S.R.L.
6928,10160233104,SIN VERIFICAR,SIN DATO,LIMA,OREJUELA CABALLERO NELSON GERARDO
6929,20602708421,SIN VERIFICAR,SIN DATO,CAJAMARCA,RONOV SERVICIOS GENERALES E.I.R.L.
6930,10458551150,SIN VERIFICAR,SIN DATO,LIMA,SERNA TERREL FREDDY MARCOS
6931,20535180793,SIN VERIFICAR,SIN DATO,TACNA,EMPRESA DE TRANSPORTES YSAMAR EIRL
6932,20535847488,SIN VERIFICAR,SIN DATO,LIMA,MAPO'S SERVICIOS GENERALES E.I.R.L.
6933,20440178147,SIN VERIFICAR,SIN DATO,LIMA,ACOSTA COMBUSTIBLES S.A.C.
6934,20547811489,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION FE & CONFIANZA S.A.C.
6935,10433379191,SIN VERIFICAR,SIN DATO,LIMA,VASQUEZ CASTAÃ‘EDA ARLON EDER
6936,10805242502,SIN VERIFICAR,SIN DATO,LIMA,SALVATIERRA GONZALES JHONNY MANUEL
6937,10411025832,SIN VERIFICAR,SIN DATO,LIMA,PIZARRO GERONIMO DARIO WILLIAM
6938,10800037404,SIN VERIFICAR,SIN DATO,CUSCO,PANIURA ALCCAHUA NATIVIDAD
6939,10010548905,SIN VERIFICAR,SIN DATO,LIMA,ALVA ROMERO SANTOS
6940,20539278585,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,JULIA TRANSPORTES Y SERVICIO S.R.L
6941,20606685239,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES Y NEGOCIOS GIANCARLO E.I.R.L.
6942,10416239032,SIN VERIFICAR,SIN DATO,LA LIBERTAD,CARBAJAL MEDINA JOHN ALEXANDER
6943,20600325966,SIN VERIFICAR,SIN DATO,CAJAMARCA,INVERSIONES ORBEGOSO E HIJOS E.I.R.L.
6944,20555241063,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTE ISABEL C.S E.I.R.L.
6945,10083468675,SIN VERIFICAR,SIN DATO,LIMA,ARCE FALCON YLARIO FILOMENO
6946,10438420148,SIN VERIFICAR,SIN DATO,LIMA,DAGA PACHECO MARCELINO LUIS
6947,10460387111,SIN VERIFICAR,SIN DATO,APURIMAC,SERNA MIRANDA DANIEL
6948,20600348460,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES ELIANS DELWIN S.A.C.
6949,10040777810,SIN VERIFICAR,SIN DATO,LIMA,CAPCHA MIRANDA ROBERTO
6950,10421065301,SIN VERIFICAR,SIN DATO,CUSCO,CCOSCCO FLORES MARCOS
6951,20600713559,SIN VERIFICAR,SIN DATO,ICA,EMPRESA DE TRANSPORTES FACUNDO S.A.C.
6952,10402790186,SIN VERIFICAR,SIN DATO,LA LIBERTAD,ANGULO SANCHEZ WILLIAN ALBERTO
6953,10311265402,SIN VERIFICAR,SIN DATO,LIMA,ORTIZ DAMIANO SATURNINO
6954,20605737430,SIN VERIFICAR,SIN DATO,LIMA,ENLACES TERRESTRES EXPRESS TRANSPORTE E.I.R.L.
6955,10235615415,SIN VERIFICAR,SIN DATO,LIMA,PEREZ HUAMAN EDMUNDO
6956,20132373958,SIN VERIFICAR,SIN DATO,LA LIBERTAD,CHIMU AGROPECUARIA S.A.
6957,20544445830,SIN VERIFICAR,SIN DATO,LIMA,ROGGER EXPRESS CARGO S.A.C.
6958,10402493050,SIN VERIFICAR,SIN DATO,LIMA,VELASQUEZ TORRES EDGARD RUBEN
6959,10455893548,SIN VERIFICAR,SIN DATO,LIMA,PASTOR OTINIANO LUIS MIGUEL
6960,10442588240,SIN VERIFICAR,SIN DATO,LIMA,ROMERO PACHECO JHONDER
6961,10193259028,SIN VERIFICAR,SIN DATO,LIMA,ESCALANTE PISFIL HECTOR MIGUEL
6962,20600358031,SIN VERIFICAR,SIN DATO,LA LIBERTAD,INVERSIONES AGROPECUARIA INKA PERU S.A.C.
6963,10190252693,SIN VERIFICAR,SIN DATO,LA LIBERTAD,ESPINOLA ZAVALETA ROGER
6964,20602145167,SIN VERIFICAR,SIN DATO,LIMA,SVT CONSTRUCTORES E.I.R.L.
6965,10470633897,SIN VERIFICAR,SIN DATO,CUSCO,GUTIERREZ VARGAS LILIANA
6966,10152918866,SIN VERIFICAR,SIN DATO,LIMA,PRINCIPE RAMIREZ ISIDRO
6967,20554584561,SIN VERIFICAR,SIN DATO,LIMA,TRADEA SOLUCIONES INTEGRALES S.A.C.
6968,20517907236,SIN VERIFICAR,SIN DATO,LIMA,GEODRILLING E.I.R.L.
6969,10478000966,SIN VERIFICAR,SIN DATO,LIMA,ESTACIO HUAMAN YEVQUENI
6970,10478422585,SIN VERIFICAR,SIN DATO,LIMA,REYES VILLANUEVA ANTONIO EDIN
6971,20539333195,SIN VERIFICAR,SIN DATO,LIMA,AGROTRAC S.A.C.
6972,10803344987,SIN VERIFICAR,SIN DATO,PIURA,YAHUANA LIMA ANDRES IVAN
6973,10032080672,SIN VERIFICAR,SIN DATO,PIURA,RAMIREZ PALACIOS JOSE DOMINGO
6974,20600475305,SIN VERIFICAR,SIN DATO,TACNA,TACNAFISH EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
6975,20610250158,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES Y SERVICIOS LOGISTICOS VOLT S.A.C.
6976,10408733745,SIN VERIFICAR,SIN DATO,LIMA,MORALES CRESPIN MARCOS ROGER
6977,20609960320,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTE ASHUMAG E.I.R.L.
6978,20600370082,SIN VERIFICAR,SIN DATO,LIMA,3A INFRAESTRUCTURA S.A.C.
6979,10094506561,SIN VERIFICAR,SIN DATO,PIURA,GERSON JOEL JUAREZ PEREZ
6980,20605490299,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES & SERVICIOS MARIÃ‘OS S.A.C.
6981,20606830646,SIN VERIFICAR,SIN DATO,LIMA,CORPORACIÃ“N LOS ANDES ANDREITA E.I.R.L.
6982,10108756255,SIN VERIFICAR,SIN DATO,LIMA,LEYVA FLORES RUBEN
6983,20102193025,SIN VERIFICAR,SIN DATO,LIMA,ICE ING. CONSULTORES Y EJECUTORES S.A.
6984,10460346555,SIN VERIFICAR,SIN DATO,LIMA,CARRANZA RUIZ ROLAND
6985,20607485331,SIN VERIFICAR,SIN DATO,LIMA,EXPRESO DIVINO SEÃ‘OR E.I.R.L.
6986,20572270441,SIN VERIFICAR,SIN DATO,SAN MARTIN,MOLINOS Y SERVICIOS MULTIPLES SUD AMERICA E.I.R.L.
6987,20565935519,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES TOMAJUSTI S.A.C.
6988,10460145037,SIN VERIFICAR,SIN DATO,LIMA,CARBAJAL AVILA RAQUEL FAVIOLA
6989,20507231196,SIN VERIFICAR,SIN DATO,LIMA,GRUPO ORE S.A.
6990,10032117801,SIN VERIFICAR,SIN DATO,LIMA,LA MADRID VASQUEZ CLODIA AURELIA
6991,10200133001,SIN VERIFICAR,SIN DATO,LIMA,FERNANDEZ ARTEZANO ALBINA
6992,20539828160,SIN VERIFICAR,SIN DATO,LA LIBERTAD,SERVICIOS DN S.A.C.
6993,20491562782,SIN VERIFICAR,SIN DATO,CAJAMARCA,CONSTRUCTORA CASME C & M SRL
6994,20506405239,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES GRUPO AMERICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
6995,10196869323,SIN VERIFICAR,SIN DATO,LIMA,BERMUDEZ CARRION MILTON WILMER
6996,10420343430,SIN VERIFICAR,SIN DATO,LIMA,RAMOS SOTO MARCELINO
6997,10190530405,SIN VERIFICAR,SIN DATO,LA LIBERTAD,BLAS DELGADO SANTOS AURELIO
6998,10462660168,SIN VERIFICAR,SIN DATO,LIMA,GONZALES BERNALDO LUCINDA MARGARITA
6999,20408056994,SIN VERIFICAR,SIN DATO,LIMA,SOLUCIONES ECONOMICAS ALTERNATIVAS E.I.R.L.
7000,20519160189,SIN VERIFICAR,SIN DATO,LIMA,SKY TRANSPORT SERVICIOS GENERALES SRL - SKY TRANS SRL
7001,20604710139,SIN VERIFICAR,SIN DATO,LIMA,REAL ANMI INVERSIONES & TRANSPORTE E.I.R.L.
7002,20102314698,SIN VERIFICAR,SIN DATO,LIMA,ECONOGAS S.R.L.
7003,20606082518,SIN VERIFICAR,SIN DATO,LIMA,CONCYS S.A.C.
7004,20602421652,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES IKER E.I.R.L.
7005,20491180235,SIN VERIFICAR,SIN DATO,AREQUIPA,CONSTRUCTORES MV APU PERU SOCIEDAD ANONIMA CERRADA
7006,10708537191,SIN VERIFICAR,SIN DATO,LIMA,SALAZAR CRISPIN GUSTAVO TOMASINE
7007,20259244448,SIN VERIFICAR,SIN DATO,LIMA,DISAM IMPORT S.A.C.
7008,20600022203,SIN VERIFICAR,SIN DATO,CUSCO,CONSORCIO YGARCIA E.I.R.L.
7009,20607347787,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES RIVALUSA S.R.L.
7010,10470121349,SIN VERIFICAR,SIN DATO,CAJAMARCA,ALVARADO VIGO OSCAR ALBERTO
7011,20545996252,SIN VERIFICAR,SIN DATO,LIMA,LLETRA INVERSIONES S.A.C
7012,20605167498,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS EL MAÃ‘U E.I.R.L.
7013,20603851235,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES CALLACA S.A.C.
7014,10083232850,SIN VERIFICAR,SIN DATO,LIMA,CASTAÃ‘EDA RETAMOZO MARIA DIMNA
7015,10428104191,SIN VERIFICAR,SIN DATO,LIMA,REYES SEBASTIAN ELVIA CARMELINA
7016,20600429664,SIN VERIFICAR,SIN DATO,LIMA,GRUPO RIMASA SOCIEDAD ANONIMA CERRADA
7017,20600513177,SIN VERIFICAR,SIN DATO,AYACUCHO,MEGACONST INVERSIONES S.A.C.
7018,20495660266,SIN VERIFICAR,SIN DATO,CAJAMARCA,EMPRESA MINERA EL PROGRESO SRL.
7019,20600935489,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES MORON RIOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-INVERSIONES MORON RIOS E.I.R.L
7020,20539790171,SIN VERIFICAR,SIN DATO,LIMA,WILITOR S.A.C
7021,10288296133,SIN VERIFICAR,SIN DATO,ICA,LOAYZA PALOMINO CELESTINA
7022,10181175651,SIN VERIFICAR,SIN DATO,LIMA,NATIVIDAD MARTINEZ HUGO RAYMEL
7023,20570506243,SIN VERIFICAR,SIN DATO,CAJAMARCA,INVERSIONES CIELITO AZUL E.I.R.L.
7024,20477540547,SIN VERIFICAR,SIN DATO,LA LIBERTAD,COMERCIALIZADORA REQUENA E.I.R.L.
7025,10328761811,SIN VERIFICAR,SIN DATO,LIMA,MILLA BARAHONA EDUARDO DANIEL
7026,10419542721,SIN VERIFICAR,SIN DATO,LIMA,RAMIREZ ROBLES EVER JUAN
7027,20607442968,SIN VERIFICAR,SIN DATO,LIMA,GRUPO EMPRESARIAL CHASKI SAC
7028,10195360885,SIN VERIFICAR,SIN DATO,LIMA,LAIZA NEYRA GILBERTO
7029,10180194474,SIN VERIFICAR,SIN DATO,LIMA,BOCANEGRA VIGO FRANCISCO NAPOLEON
7030,10107146780,SIN VERIFICAR,SIN DATO,LIMA,YARINGAÃ‘O ROSALES EDWARD ROBINSON
7031,20550776813,SIN VERIFICAR,SIN DATO,LIMA,AMAYA NEGOCIOS CORPORATIVOS S.A.C.
7032,20604685550,SIN VERIFICAR,SIN DATO,LIMA,INGENIERIA & SERVICIOS GENERALES NICOBI PERU S.A.C.
7033,20489475651,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE SERVICIOS MULTIPLES MINEROS CIVILES Y TRANSPORTES SANTA CRUZ DE CONDORCAYAN SOCIEDAD ANON
7034,20600303890,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION JUCARI E.I.R.L
7035,20491694778,SIN VERIFICAR,SIN DATO,CAJAMARCA,TRANSPORTES GIXIM EIRL
7036,20605425446,SIN VERIFICAR,SIN DATO,LIMA,ENIGMA CREATIVA S.A.C.
7037,20297939131,SIN VERIFICAR,SIN DATO,ICA,COMPLEJO AGROINDUSTRIAL BETA S.A.
7038,20602137156,SIN VERIFICAR,SIN DATO,SAN MARTIN,MULTISERVICIOS Y TRANSPORTES MEGO SOCIEDAD ANONIMA CERRADA - MULTITRANS MEGO S.A.C.
7039,10413551892,SIN VERIFICAR,SIN DATO,LIMA,ALCA BERNAL EVELYN CAROL
7040,20495625606,SIN VERIFICAR,SIN DATO,CAJAMARCA,COMERCIO Y TRANSPORTES JIBA E.I.R.L.
7041,20495706789,SIN VERIFICAR,SIN DATO,CAJAMARCA,PERUVIAN SERVICES S.R.L.
7042,20491721686,SIN VERIFICAR,SIN DATO,CAJAMARCA,TRANSPORTES OLSA SRL
7043,10208811661,SIN VERIFICAR,SIN DATO,JUNIN,YANTAS ESPINOZA GILMER
7044,10417649641,SIN VERIFICAR,SIN DATO,AYACUCHO,ARTEAGA YARASCA MARDONIO
7045,20600370431,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE TRANSPORTES HUAMANGA SERVIS CARGO S.A.C.
7046,20496085354,SIN VERIFICAR,SIN DATO,CAJAMARCA,TRANSPORTES SABA S.R.L.
7047,20553365636,SIN VERIFICAR,SIN DATO,LIMA,"CORPORACION DE TRANSPORTE Y TECNOLOGIA CORTRANSTEC S,A.C. - CORPOTRANTEC S.A.C."
7048,20601457912,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION DE INVERSIONES DE BIENES Y SERVICIOS S.A.C. - COINBISE S.A.C.
7049,10160119948,SIN VERIFICAR,SIN DATO,LIMA,MAZA SERQUEN JOSE NILTO
7050,20512750045,SIN VERIFICAR,SIN DATO,LIMA,SOLUCIONES LOGISTICAS INTERNACIONALES S.A.C.
7051,15602631092,SIN VERIFICAR,SIN DATO,LIMA,GONZALEZ MESA ANA MARIA
7052,20605484001,SIN VERIFICAR,SIN DATO,LA LIBERTAD,CORPORATION JYW S.A.C.
7053,20605739807,SIN VERIFICAR,SIN DATO,LIMA,PANIFICADORA C & V E.I.R.L.
7054,10288062434,SIN VERIFICAR,SIN DATO,LIMA,MARCA HUARACA FELIPA LUZ
7055,20100295891,SIN VERIFICAR,SIN DATO,LIMA,INDUSTRIAL Y COMERCIAL QUIMICA ANDINA S.A.C.
7056,10410521925,SIN VERIFICAR,SIN DATO,LIMA,CAMPOS PEÃ‘A SANTOS VICENTE
7057,20463863297,SIN VERIFICAR,SIN DATO,LIMA,ALQUILERES EL PROGRESO S.R.L.
7058,20608246046,SIN VERIFICAR,SIN DATO,LIMA,VAYCA CARGO S.R.L.
7059,20606963484,SIN VERIFICAR,SIN DATO,LIMA,INSEPRO S.A.C.
7060,10279851728,SIN VERIFICAR,SIN DATO,TUMBES,ESPINOZA VASQUEZ CESAR OVIDIO
7061,10274083404,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,VASQUEZ FERNANDEZ CESAR AUGUSTO
7062,20549693254,SIN VERIFICAR,SIN DATO,LIMA,CONSORCIO GRAN ALTURA S.A.C.
7063,10436769674,SIN VERIFICAR,SIN DATO,LIMA,HUALLULLO CARHUAMACA JHONY ALDO
7064,10447589597,SIN VERIFICAR,SIN DATO,LIMA,ASTO POMA LUIS ALBERT
7065,20523325168,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES FPM S.A.C.
7066,10197029604,SIN VERIFICAR,SIN DATO,LIMA,QUISPE CASTILLO CORNELIO FERNANDO
7067,10446113033,SIN VERIFICAR,SIN DATO,LIMA,ABANTO GARCIA MIGUEL ORLANDO
7068,10427304111,SIN VERIFICAR,SIN DATO,LIMA,CRUZ RAMOS JUAN EDGAR
7069,20445773485,SIN VERIFICAR,SIN DATO,LIMA,EMPRESA DE SERVICIOS GUERRERO S.A.C.
7070,20554063242,SIN VERIFICAR,SIN DATO,LIMA,CIDELCO MINERALS S.A.C.
7071,20527428204,SIN VERIFICAR,SIN DATO,CAJAMARCA,SERVICIOS GENERALES SANTA MARIA MINERIA Y CONSTRUCCION S.A.C.
7072,10436335917,SIN VERIFICAR,SIN DATO,LIMA,RODRIGUEZ ATALAYA HERMITANIO
7073,20600771168,SIN VERIFICAR,SIN DATO,LIMA,EMTRALOK E.I.R.L.
7074,10180645531,SIN VERIFICAR,SIN DATO,LIMA,CUEVAS VILLA DEMETRIO FABIO
7075,20601805287,SIN VERIFICAR,SIN DATO,LA LIBERTAD,CORPORACION JJ CASTILLO S.A.C
7076,20384505652,SIN VERIFICAR,SIN DATO,LIMA,DISTRIBUIDORA GUMI S.A.C.
7077,20507366792,SIN VERIFICAR,SIN DATO,LIMA,MULTISERVICIOS PALACIOS S.R.L
7078,10423382983,SIN VERIFICAR,SIN DATO,LIMA,LOZA HERRERA WILMER JUNIOR
7079,10194155765,SIN VERIFICAR,SIN DATO,LA LIBERTAD,GOMEZ ESPINOZA MAXIMO PABLO
7080,10248666566,SIN VERIFICAR,SIN DATO,LIMA,PINO QUISPE MAURO TEOFILO
7081,10488847436,SIN VERIFICAR,SIN DATO,LA LIBERTAD,ANDRADE SEGURA WILDER JHONY
7082,20477956212,SIN VERIFICAR,SIN DATO,LIMA,TRANS OLAM S.A.C.
7083,20601154626,SIN VERIFICAR,SIN DATO,LA LIBERTAD,MANTILLA TRUCKS E.I.R.L.
7084,20603654421,SIN VERIFICAR,SIN DATO,PIURA,AGROTRANSPORTES E INVERSIONES J. BERRU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
7085,10106891074,SIN VERIFICAR,SIN DATO,LIMA,CASTILLO PARDO JAIME RICARDO
7086,10271509885,SIN VERIFICAR,SIN DATO,LA LIBERTAD,AGUILAR DE SAGASTEGUI ZOILA ROSA
7087,10453526211,SIN VERIFICAR,SIN DATO,LIMA,ILIZARBE QUISPE BRISNEN RICHARD
7088,10448206276,SIN VERIFICAR,SIN DATO,LA LIBERTAD,SANTOS NORIEGA JULIO ENRIQUE
7089,10414621371,SIN VERIFICAR,SIN DATO,LIMA,CONTRERAS BERROCAL MARLON
7090,10000135581,SIN VERIFICAR,SIN DATO,UCAYALI,INCHAUSTEGUI LOPEZ ERNESTO
7091,20602841678,SIN VERIFICAR,SIN DATO,LIMA,HUERTA CARGO S.A.C.
7092,20605804838,SIN VERIFICAR,SIN DATO,AREQUIPA,CONSORCIO B & V S.R.L.
7093,20601833060,SIN VERIFICAR,SIN DATO,LA LIBERTAD,COMERCIALIZANDO MIS AVES S.A.C.
7094,10474050314,SIN VERIFICAR,SIN DATO,LA LIBERTAD,VILLALOBOS GUARNIZ LENDER IVAN
7095,10296103026,SIN VERIFICAR,SIN DATO,AREQUIPA,CUTIPA HUAMANI NELLY FELICITAS
7096,20606008181,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES SHANAJU E.I.R.L
7097,10414963256,SIN VERIFICAR,SIN DATO,LA LIBERTAD,GAMBOA CIPRA NELMER DIVAR
7098,10253053157,SIN VERIFICAR,SIN DATO,CUSCO,QUISPE QUISPE SEBERINO
7099,10231693683,SIN VERIFICAR,SIN DATO,HUANUCO,PONCE TOLENTINO PEDRO
7100,20477737332,SIN VERIFICAR,SIN DATO,LA LIBERTAD,INVERSIONES LA PERDIZ S.A.C.
7101,20560011076,SIN VERIFICAR,SIN DATO,LA LIBERTAD,AGRO INVERSIONES EL ANGEL S.A.C.
7102,20603574177,SIN VERIFICAR,SIN DATO,AREQUIPA,TRANSPORTES LOGISTICO YELITZA E.I.R.L.
7103,10456817845,SIN VERIFICAR,SIN DATO,CAJAMARCA,BECERRA MIRANDA JEMIMA NOHELI
7104,10442345053,SIN VERIFICAR,SIN DATO,LIMA,ROSAS PANDURO JHOEL MARCO
7105,10426620249,SIN VERIFICAR,SIN DATO,LIMA,HERRERA GUERRERO MIGUEL ANGEL
7106,20494325773,SIN VERIFICAR,SIN DATO,LIMA,FACTORIA CALDERON E.I.R.L.
7107,10249706421,SIN VERIFICAR,SIN DATO,CUSCO,ROJAS SERRANO ADRIEL MARCIANO
7108,10274229158,SIN VERIFICAR,SIN DATO,LIMA,MEJIA HUANAMBAL GONZALO
7109,10412796085,SIN VERIFICAR,SIN DATO,LIMA,VIVANCO AVALOS DAVID
7110,20481693846,SIN VERIFICAR,SIN DATO,LA LIBERTAD,MOVILES DEL PERU SAC
7111,10040527538,SIN VERIFICAR,SIN DATO,UCAYALI,RICALDI CAMPOS CIRILO
7112,20600629761,SIN VERIFICAR,SIN DATO,TACNA,LESLY NIKOL E.I.R.L.
7113,10305068417,SIN VERIFICAR,SIN DATO,LIMA,FLORES CCAPA FRAY PETTER
7114,20482260510,SIN VERIFICAR,SIN DATO,LIMA,RAVELLO & ALAYO CONTRATISTAS GENERALES S.A.C.
7115,20601494605,SIN VERIFICAR,SIN DATO,LIMA,SERHEB LOGISTIC S.A.C.
7116,10444291651,SIN VERIFICAR,SIN DATO,LIMA,PAREDES ACOSTA CESAR JHONY
7117,20482650814,SIN VERIFICAR,SIN DATO,LIMA,COMERCIAL ASTRID S.A.C.
7118,10426525343,SIN VERIFICAR,SIN DATO,LIMA,REYES PAREDES SANTOS ANITA
7119,20455319618,SIN VERIFICAR,SIN DATO,LIMA,CORPORACION MAJES SOCIEDAD ANONIMA CERRADA
7120,10166502808,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,BERRIOS FLORES SANTOS AMERICO
7121,20482151656,SIN VERIFICAR,SIN DATO,LA LIBERTAD,TRANSPORTES SAN ISIDRO E.I.R.L.
7122,20600130898,SIN VERIFICAR,SIN DATO,AREQUIPA,EXLOG S.A.C.
7123,20600121422,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES JJ LIMAYLLA SAC
7124,10421787111,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,SOLIS MONDRAGON SEGUNDO DANIEL
7125,20533648020,SIN VERIFICAR,SIN DATO,LIMA,TRANSPORTES & COMERCIO FLORES S.R.L. - T & C FLORES S.R.L.
7126,10279928216,SIN VERIFICAR,SIN DATO,CAJAMARCA,QUIROZ NUÃ‘EZ WALTER ENRIQUE
7127,10728035108,SIN VERIFICAR,SIN DATO,LIMA,CARRERA DELGADO REYNO ISABEL
7128,10095225247,SIN VERIFICAR,SIN DATO,LIMA,ZEGARRA RIOS AURELIA EMILIA
7129,20602118895,SIN VERIFICAR,SIN DATO,LIMA,COMERCIAL LOS HEBREOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA
7130,20562821148,SIN VERIFICAR,SIN DATO,LIMA,ENVIRONMENTAL AND BIOLOGICAL LABORATORIES SOCIEDAD ANONIMA CERRADA - ENBIOLAB S.A.C.
7131,10033745953,SIN VERIFICAR,SIN DATO,PIURA,ELENO VARILLAS CRUZ
7132,10434528530,SIN VERIFICAR,SIN DATO,LIMA,QUISPE CHIRINOS KELLY LIBIA
7133,20547294212,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES PUCAYACO E.I.R.L
7134,20601480345,SIN VERIFICAR,SIN DATO,LIMA,PROGRAMA DE CAPACITACION Y FORMACION DOCENTE E.I.R.L.
7135,20100720427,SIN VERIFICAR,SIN DATO,LIMA,ATLAS INTERNATIONAL SERVICE S A
7136,10274075789,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,VASQUEZ GONZALEZ JOSE SECUNDINO
7137,20600307623,SIN VERIFICAR,SIN DATO,LIMA,STYWI S.A.C.
7138,20606288302,SIN VERIFICAR,SIN DATO,ICA,TRANSPORTES DANTE ELESCANO E.I.R.L.
7139,20486761891,SIN VERIFICAR,SIN DATO,JUNIN,NEGOCIACIONES M & S S.A.C.
7140,20479929077,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,SG&COURIER S.R.L
7141,10400320701,SIN VERIFICAR,SIN DATO,JUNIN,ROMERO FLORES OLGA MAXIMA
7142,10706884489,SIN VERIFICAR,SIN DATO,LIMA,HERRERA CUYA KEVIN JOSE
7143,10702213857,SIN VERIFICAR,SIN DATO,LIMA,ESCOBEDO GUEVARA DEIVER DAVID
7144,20610004157,SIN VERIFICAR,SIN DATO,LIMA,INVERSIONES & TRANSPORTE GARCIA HNOS S.R.L.
7145,10444179754,SIN VERIFICAR,SIN DATO,LIMA,CANTORIN CUEVA ANGEL JESUS
7146,20608295578,SIN VERIFICAR,SIN DATO,LIMA,BANCES GROUP S.A.C.
7147,10418507239,SIN VERIFICAR,SIN DATO,LIMA,SOTO ESCOBAR FELICITA
7148,20600990340,SIN VERIFICAR,SIN DATO,LIMA,MCA INVERSIONES NUEVO MUNDO S.A.C.
7149,20607266108,SIN VERIFICAR,SIN DATO,LIMA,CENTRO DEL MUEBLE GC E.I.R.L.
7150,20602980414,SIN VERIFICAR,SIN DATO,LAMBAYEQUE,MAQUISERVICIOS Y CONSTRUCCIONES JOAKIAR E.I.R.L.
7151,10190368225,SIN VERIFICAR,SIN DATO,LA LIBERTAD,PELAEZ RODRIGUEZ EDER MELVIN
