vehiculo_id,placa,marca_modelo_key,empresa_key,tiempo_fabricacion_key,geografia_key,vehiculo_specs_key,clase_vehicular,combustible,asientos,capacidad_carga_kg,antiguedad_anios,rango_antiguedad,es_reciente,region_natural,zona_comercial,decada,fuente_datos
18099,BKZ803,40,7142,2018.0,27,728,CAMION,DIESEL,2,8000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18100,TAZ860,40,7143,2018.0,27,551,CAMION,DIESEL,2,9000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18101,T5F844,39,7144,2012.0,27,324,CAMION,DIESEL,2,21000.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18102,BLO863,40,7145,2018.0,27,4113,CAMION,DIESEL,2,8690.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18103,API744,39,3941,2015.0,27,3511,CAMION,DIESEL,2,19760.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18104,APL886,39,3941,2015.0,27,3511,CAMION,DIESEL,2,19760.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18105,D9W752,39,7146,2012.0,27,4114,CAMION,DIESEL,3,18480.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18106,ANA786,39,2277,2015.0,27,1991,CAMION,DIESEL,2,26260.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18107,ALU894,39,7147,2015.0,27,3674,CAMION,DIESEL,2,25420.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18108,A7I843,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18109,BLT855,40,7148,2018.0,27,2196,CAMION,DIESEL,2,7800.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18110,F3Y743,39,4275,2013.0,27,4115,CAMION,DIESEL,2,17000.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18111,ARA867,40,7149,2016.0,27,4116,CAMION,DIESEL,2,20150.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18112,C1R814,50,7150,2008.0,30,145,CAMION,DIESEL,2,30590.0,16,16-20 años,False,COSTA,NORTE,2000s,mtc_carga
18113,T7Y892,39,7151,2013.0,37,4117,CAMION,DIESEL,2,20100.0,11,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18114,TAZ855,40,804,2018.0,27,3920,CAMION,DIESEL,2,8390.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18115,BEZ859,79,7152,2019.0,27,4118,CMTA PANEL,GASOLINA,2,750.0,5,0-5 años,True,COSTA,LIMA,2010s,mtc_carga
18116,T8E915,40,3693,2015.0,37,4119,CAMION,DIESEL,2,11150.0,9,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18117,ANK732,40,7153,2015.0,27,4120,REMOLCADOR,DIESEL,2,11780.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18118,EGV806,39,2681,2015.0,27,3463,CAMION,DIESEL,2,26548.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18119,T8G870,40,7154,2015.0,32,3045,CAMION,DIESEL,2,17100.0,9,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18120,APH831,39,3941,2016.0,27,3515,CAMION,DIESEL,2,26340.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18121,ART717,39,7155,2016.0,27,149,CAMION,DIESEL,2,26140.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18122,A8U822,9,5868,2008.0,27,1534,CAMION,PETROLEO,,26850.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18123,ATL877,39,2908,2017.0,27,721,CAMION,DIESEL,2,25830.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18124,AVB872,39,7156,2017.0,48,3988,CAMION,DIESEL,2,26340.0,7,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
18125,T6Q882,39,7157,2013.0,37,4121,CAMION,DIESEL,2,18040.0,11,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18126,BLF718,40,507,2018.0,27,4057,CAMION,DIESEL,2,8800.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18127,V8P764,40,4378,2015.0,38,1634,CAMION,DIESEL,2,11100.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18128,EAA013,39,7158,2017.0,30,4122,CAMION,DIESEL,2,25900.0,7,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18129,F6T919,39,7159,2013.0,27,4123,CAMION,DIESEL,2,17000.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18130,AXF897,39,3695,2017.0,27,3522,CAMION,DIESEL,2,25750.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18131,V8P789,40,4378,2015.0,38,1634,CAMION,DIESEL,2,11100.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18132,BLE922,40,507,2018.0,27,4057,CAMION,DIESEL,2,8800.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18133,M4I845,50,7160,2008.0,40,1350,CAMION,DIESEL,2,10700.0,16,16-20 años,False,SIERRA,NORTE,2000s,mtc_carga
18134,ARG759,40,7161,2016.0,34,81,CAMION,DIESEL,2,16500.0,8,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
18135,T8O864,113,7162,2016.0,27,4124,CAMION,DIESEL,,17.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18136,AWM802,39,7163,2017.0,27,764,CAMION,DIESEL,2,26450.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18137,T6U913,39,7164,2014.0,37,4125,CAMION,DIESEL,2,17330.0,10,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18138,F6C747,39,4377,2013.0,27,765,CAMION,DIESEL,2,18050.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18139,V8P752,40,4378,2015.0,38,1634,CAMION,DIESEL,2,11100.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18140,T8D819,40,7165,2015.0,40,3709,CAMION,DIESEL,2,10960.0,9,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18141,ANH943,40,7166,2015.0,27,296,CAMION,DIESEL,3,18000.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18142,V8P792,40,4378,2015.0,38,1634,CAMION,DIESEL,2,11100.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18143,T7C931,39,4839,2014.0,27,2088,CAMION,DIESEL,2,15950.0,10,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18144,VBA937,40,7167,2018.0,38,2522,CAMION,DIESEL,2,8500.0,6,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18145,AVJ944,39,3675,2017.0,34,763,CAMION,DIESEL,2,26548.0,7,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
18146,VBC818,40,7168,2018.0,27,4126,CAMION,DIESEL,2,8490.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18147,ANL838,40,7153,2015.0,27,4120,REMOLCADOR,DIESEL,2,11780.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18148,BLP901,40,7169,2018.0,41,213,CAMION,DIESEL,3,6900.0,6,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
18149,V8R922,40,4378,2015.0,38,1634,CAMION,DIESEL,2,11100.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18150,AMM758,40,3193,2016.0,27,4127,CAMION,DIESEL,2,6010.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18151,T8K806,40,7170,2016.0,27,4128,CAMION,DIESEL,2,10500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18152,T9I850,39,3581,2017.0,40,864,CAMION,DIESEL,2,25670.0,7,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18153,BFD800,40,6249,2020.0,27,3298,CAMION,DIESEL,2,18600.0,4,0-5 años,True,COSTA,LIMA,2020s,mtc_carga
18154,ARI713,40,7171,2016.0,27,4129,CAMION,DIESEL,2,10260.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18155,V9Q853,39,6696,2017.0,38,2637,CAMION,DIESEL,2,26618.0,7,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18156,T9I938,39,7172,2017.0,27,764,CAMION,DIESEL,2,26430.0,7,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18157,BPJ908,40,5098,2018.0,27,284,CAMION,DIESEL,2,10500.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18158,AAK865,39,7173,2014.0,27,2545,CAMION,DIESEL,3,12050.0,10,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18159,T9I871,39,3396,2017.0,40,764,CAMION,DIESEL,2,26420.0,7,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18160,B7T707,50,2916,2008.0,29,1350,CAMION,DIESEL,2,10690.0,16,16-20 años,False,COSTA,NORTE,2000s,mtc_carga
18161,T9M927,39,7174,2018.0,40,764,CAMION,DIESEL,2,26651.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18162,F7R733,39,7175,2013.0,27,453,CAMION,DIESEL,3,10450.0,11,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18163,ANV776,39,370,2015.0,38,1407,CAMION,DIESEL,2,15750.0,9,6-10 años,False,COSTA,SUR,2010s,mtc_carga
18164,BPG860,40,5098,2018.0,27,2470,CAMION,DIESEL,2,7800.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18165,T9O928,39,3839,2018.0,40,764,CAMION,DIESEL,2,26651.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18166,AXY709,39,7073,2018.0,27,763,CAMION,DIESEL,2,26581.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18167,TBB888,40,7176,2018.0,27,4130,CAMION,DIESEL,2,11140.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18168,T8M814,40,7177,2016.0,27,579,CAMION,DIESEL,2,17000.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18169,T7N933,39,7178,2014.0,37,117,CAMION,DIESEL,2,17500.0,10,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18170,ASD764,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9350.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18171,AYD849,39,3512,2018.0,27,3694,CAMION,DIESEL,2,26550.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18172,ASD805,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9340.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18173,AUF897,39,2159,2016.0,27,2588,CAMION,DIESEL,2,16500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18174,B0H741,4,3576,2011.0,27,4131,CAMION,DIESEL,,17.3,13,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18175,ARN789,40,3542,2016.0,27,1634,CAMION,DIESEL,2,11600.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18176,AYJ947,39,7179,2018.0,27,3976,CAMION,DIESEL,2,26501.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18177,T8O833,40,3990,2016.0,30,4132,CAMION,DIESEL,2,17000.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18178,T9W914,39,463,2018.0,37,786,CAMION,DIESEL,2,26651.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18179,V8Y801,150,7180,2016.0,27,4133,CAMION,DIESEL,2,8500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18180,C4J905,259,7181,1984.0,27,4134,CAMION,DIESEL,2,3790.0,40,20+ años,False,COSTA,LIMA,1980s,mtc_carga
18181,AJH895,39,7182,2015.0,27,4135,CAMION,DIESEL,2,21000.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18182,T0A821,39,3689,2018.0,29,864,CAMION,DIESEL,2,25851.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18183,AJS747,39,3048,2015.0,27,260,CAMION,DIESEL,2,16000.0,9,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18184,C2G817,39,5175,2010.0,27,1577,CAMION,DIESEL,2,9650.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18185,TBB904,40,7183,2018.0,40,4103,CAMION,DIESEL,2,12000.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18186,BLP766,40,6874,2018.0,27,4136,CAMION,DIESEL,2,9290.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18187,TBC820,40,7184,2018.0,30,3943,CAMION,DIESEL,2,12000.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18188,BMW706,40,4269,2018.0,27,83,CAMION,DIESEL,3,17000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18189,EGG280,39,5521,2010.0,27,4137,CAMION,DIESEL,2,6100.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18190,BPS802,40,7185,2018.0,27,3625,CAMION,DIESEL,2,8340.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18191,VBP938,40,7186,2018.0,27,3659,CAMION,DIESEL,2,8200.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18192,TBI910,40,7187,2018.0,37,385,CAMION,DIESEL,2,9000.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18193,T9X802,39,463,2018.0,37,786,CAMION,DIESEL,2,26651.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18194,D5B842,39,4455,2010.0,27,4066,CAMION,DIESEL,2,10000.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18195,BAT831,39,7188,2018.0,27,763,CAMION,DIESEL,2,26581.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18196,T3K897,39,4036,2010.0,37,456,CAMION,DIESEL,2,16000.0,14,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18197,BBI903,39,3818,2018.0,27,4138,CAMION,DIESEL,2,31000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18198,A8U863,9,5868,2008.0,27,1534,CAMION,PETROLEO,,26860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18199,A7I905,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10850.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18200,A8U821,9,5868,2008.0,27,1534,CAMION,PETROLEO,,26850.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18201,A7B909,50,7189,2008.0,27,1350,CAMION,DIESEL,2,9960.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18202,A5K835,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18203,T9T860,39,3532,2018.0,40,3528,CAMION,DIESEL,2,25851.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18204,BBC934,39,3512,2018.0,27,763,CAMION,DIESEL,2,26581.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18205,T9T848,39,5532,2018.0,40,764,CAMION,DIESEL,2,26318.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18206,T9T879,39,3532,2018.0,40,3528,CAMION,DIESEL,2,25851.0,6,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18207,AZL761,39,4635,2018.0,27,721,CAMION,DIESEL,2,26051.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18208,AYU865,39,7190,2018.0,27,763,CAMION,DIESEL,2,26548.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18209,AZW720,39,3841,2018.0,27,989,CAMION,DIESEL,2,26191.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18210,AZL759,39,4635,2018.0,27,721,CAMION,DIESEL,2,26051.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18211,AZV824,39,3841,2018.0,27,989,CAMION,DIESEL,2,26191.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18212,AZM869,39,4635,2018.0,27,4036,CAMION,DIESEL,2,27251.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18213,EGB942,39,6815,2009.0,27,1350,CAMION,DIESEL,1,10750.0,15,11-15 años,False,COSTA,LIMA,2000s,mtc_carga
18214,EGB932,39,6815,2009.0,27,1350,CAMION,DIESEL,2,10750.0,15,11-15 años,False,COSTA,LIMA,2000s,mtc_carga
18215,T3Y933,39,6608,2010.0,37,3437,CAMION,DIESEL,2,20040.0,14,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18216,A9A936,9,5868,2008.0,27,1534,CAMION,PETROLEO,,26860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18217,C1R850,39,7191,2010.0,27,4139,CAMION,DIESEL,2,27410.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18218,C3N866,39,6015,2010.0,38,3547,CAMION,DIESEL,2,10790.0,14,11-15 años,False,COSTA,SUR,2010s,mtc_carga
18219,C8H825,39,7192,2011.0,27,3438,CAMION,DIESEL,2,25780.0,13,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18220,EGG689,39,6535,2011.0,40,3853,CAMION,DIESEL,2,25940.0,13,11-15 años,False,SIERRA,NORTE,2010s,mtc_carga
18221,EGI174,39,6075,2011.0,43,3853,CAMION,DIESEL,2,25960.0,13,11-15 años,False,SIERRA,SUR,2010s,mtc_carga
18222,A6O910,9,3941,2008.0,27,4026,CAMION,PETROLEO,,26250.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18223,A5K836,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10840.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18224,A6Q866,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18225,A5L913,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10850.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18226,ASC915,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9350.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18227,EGI169,39,6075,2011.0,43,3853,CAMION,DIESEL,2,25970.0,13,11-15 años,False,SIERRA,SUR,2010s,mtc_carga
18228,ARL746,40,7193,2016.0,27,4140,CAMION,DIESEL,3,21000.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18229,ANL941,40,7194,2016.0,27,4140,CAMION,DIESEL,3,20000.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18230,ARG701,40,7195,2016.0,27,4141,CAMION,DIESEL,2,17500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18231,ASE701,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9350.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18232,T8J861,40,7196,2016.0,27,4142,CAMION,DIESEL,2,10600.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18233,ASH949,40,7197,2016.0,27,4143,CAMION,DIESEL,2,11060.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18234,T8K899,40,7198,2016.0,37,4144,CAMION,DIESEL,2,11000.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18235,ASI758,40,11,2016.0,34,4143,CAMION,DIESEL,2,11060.0,8,6-10 años,False,SIERRA,CENTRO,2010s,mtc_carga
18236,ASD775,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9370.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18237,ASD843,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9340.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18238,T8L927,40,2983,2016.0,27,3392,CAMION,DIESEL,2,11050.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18239,T8L895,40,7036,2016.0,27,4145,CAMION,DIESEL,2,21500.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18240,T8K948,40,7199,2016.0,40,4146,CAMION,DIESEL,2,12000.0,8,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18241,ARO733,40,3542,2016.0,27,1634,CAMION,DIESEL,2,11600.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18242,ASD844,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9350.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18243,ASD774,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9340.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18244,ARO817,40,3542,2016.0,27,1634,CAMION,DIESEL,2,11600.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18245,ASD749,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18246,ASM779,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18247,ASD888,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18248,ARN752,40,3542,2016.0,27,1634,CAMION,DIESEL,2,11600.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18249,ASD766,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18250,ASD781,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18251,T8N812,40,3028,2016.0,40,4147,CAMION,DIESEL,2,11080.0,8,6-10 años,False,SIERRA,NORTE,2010s,mtc_carga
18252,ASD845,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9310.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18253,ASD806,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9400.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18254,ASD887,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9360.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18255,T4O858,4,6498,2011.0,37,3558,CAMION,PETROLEO,,26390.0,13,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18256,T4V815,39,7200,2011.0,37,3768,CAMION,DIESEL,2,18530.0,13,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18257,T8O853,113,7162,2016.0,27,4124,CAMION,DIESEL,,17.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18258,C1R813,50,3842,2008.0,27,145,CAMION,DIESEL,2,30590.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18259,ASF741,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9330.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18260,B9D793,39,6481,2011.0,27,3563,CAMION,DIESEL,2,13000.0,13,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18261,B9R709,39,770,2012.0,27,3547,CAMION,DIESEL,2,26690.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18262,C3Q742,39,7201,2012.0,37,4148,CAMION,DIESEL,2,17530.0,12,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18263,T3Z934,39,3020,2010.0,27,4149,CAMION,DIESEL,2,18000.0,14,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18264,TBT923,40,7202,2018.0,27,4150,CAMION,DIESEL,2,12000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18265,C2H728,4,3466,2012.0,27,3432,CAMION,PETROLEO,,26700.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18266,X2Y827,39,5466,2012.0,47,3547,CAMION,DIESEL,2,26710.0,12,11-15 años,False,COSTA,SUR,2010s,mtc_carga
18267,C3W771,39,7203,2012.0,27,3454,CAMION,DIESEL,2,13000.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18268,BLT908,40,7204,2018.0,27,4113,CAMION,DIESEL,2,7000.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18269,TBC891,40,7205,2018.0,27,4151,CAMION,DIESEL,2,8190.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18270,ASD742,40,4368,2016.0,27,3895,CAMION,DIESEL,6,9330.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18271,C6B760,39,3426,2012.0,40,3454,CAMION,DIESEL,2,13000.0,12,11-15 años,False,SIERRA,NORTE,2010s,mtc_carga
18272,T4Y823,4,5149,2012.0,40,1534,CAMION,PETROLEO,,26450.0,12,11-15 años,False,SIERRA,NORTE,2010s,mtc_carga
18273,TAY924,40,7206,2018.0,37,3248,CAMION,DIESEL,2,8190.0,6,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18274,TBA835,40,4541,2018.0,27,4152,CAMION,DIESEL,2,17500.0,6,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18275,T4C801,39,7207,2012.0,29,4153,CAMION,DIESEL,2,17020.0,12,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18276,Z2Z838,260,4242,1968.0,27,80,CAMION,PETROLEO,3,7100.0,56,20+ años,False,COSTA,LIMA,1960s,mtc_carga
18277,P1C926,261,7208,1972.0,32,4154,CAMION,DIESEL,3,2850.0,52,20+ años,False,COSTA,NORTE,1970s,mtc_carga
18278,T4P903,39,6608,2012.0,37,3437,CAMION,DIESEL,2,19730.0,12,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18279,M2R795,39,2770,2012.0,27,1350,CAMION,DIESEL,2,19560.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18280,T4X879,39,7209,2012.0,37,4155,CAMION,DIESEL,2,23000.0,12,11-15 años,False,COSTA,NORTE,2010s,mtc_carga
18281,C8Q788,39,42,2012.0,27,3454,CAMION,DIESEL,2,25870.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18282,D3X782,4,3941,2012.0,27,3446,CAMION,PETROLEO,,26260.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18283,T8L919,40,2639,2016.0,27,4156,CAMION,DIESEL,2,16080.0,8,6-10 años,False,COSTA,LIMA,2010s,mtc_carga
18284,AUO808,39,6786,2016.0,37,4157,CAMION,DIESEL,2,9300.0,8,6-10 años,False,COSTA,NORTE,2010s,mtc_carga
18285,D2D802,50,6116,2008.0,29,2380,CAMION,DIESEL,2,19040.0,16,16-20 años,False,COSTA,NORTE,2000s,mtc_carga
18286,D7X911,39,3941,2012.0,27,3889,CAMION,DIESEL,2,26260.0,12,11-15 años,False,COSTA,LIMA,2010s,mtc_carga
18287,EGP038,50,4156,2008.0,27,4158,CAMION,DIESEL,2,18380.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18288,D7M923,50,7210,2008.0,40,1350,CAMION,DIESEL,2,10690.0,16,16-20 años,False,SIERRA,NORTE,2000s,mtc_carga
18289,A7I848,9,5868,2008.0,27,1534,CAMION,PETROLEO,,10860.0,16,16-20 años,False,COSTA,LIMA,2000s,mtc_carga
18290,A9T922,50,7211,2008.0,39,3691,CAMION,DIESEL,2,27500.0,16,16-20 años,False,SIERRA,CENTRO,2000s,mtc_carga
